InstanceID,Run,Fitness,BestKnown
995,27,-59839.00,-72707.00
995,28,-61919.00,-72707.00
995,29,-61283.00,-72707.00
996,0,-89985.00,-115145.00
996,1,-94747.00,-115145.00
996,2,-95431.00,-115145.00
996,3,-93645.00,-115145.00
996,4,-94669.00,-115145.00
996,5,-94819.00,-115145.00
996,6,-95899.00,-115145.00
996,7,-97007.00,-115145.00
996,8,-94411.00,-115145.00
996,9,-95589.00,-115145.00
996,10,-94779.00,-115145.00
996,11,-93579.00,-115145.00
996,12,-95089.00,-115145.00
996,13,-94093.00,-115145.00
996,14,-94587.00,-115145.00
996,15,-94935.00,-115145.00
996,16,-95031.00,-115145.00
996,17,-95259.00,-115145.00
996,18,-95327.00,-115145.00
996,19,-96253.00,-115145.00
996,20,-95029.00,-115145.00
996,21,-93599.00,-115145.00
996,22,-95203.00,-115145.00
996,23,-93509.00,-115145.00
996,24,-94877.00,-115145.00
996,25,-94791.00,-115145.00
996,26,-95383.00,-115145.00
996,27,-92729.00,-115145.00
996,28,-95287.00,-115145.00
996,29,-93943.00,-115145.00
997,0,-142368.00,-187096.00
997,1,-147934.00,-187096.00
997,2,-142922.00,-187096.00
997,3,-143354.00,-187096.00
997,4,-146532.00,-187096.00
997,5,-146294.00,-187096.00
997,6,-143862.00,-187096.00
997,7,-147756.00,-187096.00
997,8,-149882.00,-187096.00
997,9,-145100.00,-187096.00
997,10,-143970.00,-187096.00
997,11,-145358.00,-187096.00
997,12,-147374.00,-187096.00
997,13,-146526.00,-187096.00
997,14,-146080.00,-187096.00
997,15,-145484.00,-187096.00
997,16,-144714.00,-187096.00
997,17,-147920.00,-187096.00
997,18,-145292.00,-187096.00
997,19,-148648.00,-187096.00
997,20,-146420.00,-187096.00
997,21,-144398.00,-187096.00
997,22,-145484.00,-187096.00
997,23,-148580.00,-187096.00
997,24,-146358.00,-187096.00
997,25,-146002.00,-187096.00
997,26,-147284.00,-187096.00
997,27,-146666.00,-187096.00
997,28,-146574.00,-187096.00
997,29,-144932.00,-187096.00
998,0,-63006.00,-87290.00
998,1,-67886.00,-87290.00
998,2,-67058.00,-87290.00
998,3,-67868.00,-87290.00
998,4,-67470.00,-87290.00
998,5,-68348.00,-87290.00
998,6,-68356.00,-87290.00
998,7,-68166.00,-87290.00
998,8,-69582.00,-87290.00
998,9,-67808.00,-87290.00
998,10,-65888.00,-87290.00
998,11,-70100.00,-87290.00
998,12,-68526.00,-87290.00
998,13,-67884.00,-87290.00
998,14,-68746.00,-87290.00
998,15,-68612.00,-87290.00
998,16,-67236.00,-87290.00
998,17,-69004.00,-87290.00
998,18,-67456.00,-87290.00
998,19,-67942.00,-87290.00
998,20,-68238.00,-87290.00
998,21,-69022.00,-87290.00
998,22,-67342.00,-87290.00
998,23,-68924.00,-87290.00
998,24,-65058.00,-87290.00
998,25,-70594.00,-87290.00
998,26,-68232.00,-87290.00
998,27,-67042.00,-87290.00
998,28,-67890.00,-87290.00
998,29,-66954.00,-87290.00
999,0,-83297.00,-101785.00
999,1,-86027.00,-101785.00
999,2,-83415.00,-101785.00
999,3,-85549.00,-101785.00
999,4,-86121.00,-101785.00
999,5,-84997.00,-101785.00
999,6,-85099.00,-101785.00
999,7,-87305.00,-101785.00
999,8,-87289.00,-101785.00
999,9,-86329.00,-101785.00
999,10,-86667.00,-101785.00
999,11,-88045.00,-101785.00
999,12,-88887.00,-101785.00
999,13,-86065.00,-101785.00
999,14,-87681.00,-101785.00
999,15,-86743.00,-101785.00
