InstanceID,Run,Fitness,BestKnown
992,7,-94979.00,-112475.00
992,8,-96763.00,-112475.00
992,9,-96333.00,-112475.00
992,10,-95419.00,-112475.00
992,11,-94827.00,-112475.00
992,12,-98881.00,-112475.00
992,13,-97093.00,-112475.00
992,14,-95325.00,-112475.00
992,15,-95295.00,-112475.00
992,16,-98813.00,-112475.00
992,17,-98581.00,-112475.00
992,18,-99095.00,-112475.00
992,19,-98623.00,-112475.00
992,20,-97749.00,-112475.00
992,21,-98149.00,-112475.00
992,22,-97089.00,-112475.00
992,23,-97499.00,-112475.00
992,24,-97781.00,-112475.00
992,25,-97779.00,-112475.00
992,26,-98267.00,-112475.00
992,27,-96873.00,-112475.00
992,28,-94685.00,-112475.00
992,29,-96611.00,-112475.00
993,0,-79952.00,-96038.00
993,1,-85450.00,-96038.00
993,2,-82734.00,-96038.00
993,3,-84968.00,-96038.00
993,4,-85114.00,-96038.00
993,5,-84186.00,-96038.00
993,6,-83688.00,-96038.00
993,7,-82848.00,-96038.00
993,8,-82692.00,-96038.00
993,9,-83220.00,-96038.00
993,10,-83160.00,-96038.00
993,11,-83510.00,-96038.00
993,12,-83772.00,-96038.00
993,13,-84420.00,-96038.00
993,14,-84374.00,-96038.00
993,15,-85100.00,-96038.00
993,16,-84632.00,-96038.00
993,17,-83918.00,-96038.00
993,18,-84462.00,-96038.00
993,19,-83872.00,-96038.00
993,20,-84024.00,-96038.00
993,21,-85676.00,-96038.00
993,22,-86524.00,-96038.00
993,23,-83248.00,-96038.00
993,24,-84470.00,-96038.00
993,25,-83870.00,-96038.00
993,26,-84706.00,-96038.00
993,27,-85220.00,-96038.00
993,28,-82940.00,-96038.00
993,29,-84384.00,-96038.00
994,0,-33248.00,-41790.00
994,1,-37354.00,-41790.00
994,2,-36528.00,-41790.00
994,3,-37110.00,-41790.00
994,4,-36174.00,-41790.00
994,5,-36834.00,-41790.00
994,6,-37618.00,-41790.00
994,7,-36690.00,-41790.00
994,8,-37590.00,-41790.00
994,9,-36720.00,-41790.00
994,10,-35532.00,-41790.00
994,11,-36620.00,-41790.00
994,12,-37028.00,-41790.00
994,13,-37028.00,-41790.00
994,14,-37166.00,-41790.00
994,15,-36738.00,-41790.00
994,16,-37398.00,-41790.00
994,17,-36892.00,-41790.00
994,18,-36696.00,-41790.00
994,19,-36618.00,-41790.00
994,20,-36338.00,-41790.00
994,21,-36468.00,-41790.00
994,22,-37212.00,-41790.00
994,23,-36760.00,-41790.00
994,24,-36758.00,-41790.00
994,25,-36722.00,-41790.00
994,26,-37314.00,-41790.00
994,27,-37246.00,-41790.00
994,28,-37612.00,-41790.00
994,29,-36394.00,-41790.00
995,0,-56147.00,-72707.00
995,1,-60749.00,-72707.00
995,2,-64785.00,-72707.00
995,3,-65923.00,-72707.00
995,4,-63105.00,-72707.00
995,5,-64753.00,-72707.00
995,6,-65319.00,-72707.00
995,7,-64753.00,-72707.00
995,8,-63793.00,-72707.00
995,9,-64039.00,-72707.00
995,10,-64407.00,-72707.00
995,11,-64575.00,-72707.00
995,12,-62487.00,-72707.00
995,13,-64039.00,-72707.00
995,14,-63123.00,-72707.00
995,15,-65465.00,-72707.00
995,16,-65091.00,-72707.00
995,17,-63779.00,-72707.00
995,18,-63667.00,-72707.00
995,19,-63429.00,-72707.00
995,20,-62717.00,-72707.00
995,21,-65435.00,-72707.00
995,22,-62801.00,-72707.00
995,23,-64829.00,-72707.00
995,24,-64957.00,-72707.00
